rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,infos,url_immoscout,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher
3.0,75.0,1490,1260,3604,Dohlenweg 11,Thun,0,Wir vermieten ab sofort oder nach Vereinbarung eine schöne helle 3½-Zimmerwohnung am Dohlenweg 11 im Neufeld mit folgenden Vorzügen:Parkett- und Plattenböden / Parkettböden werden ersetztGanze Wohnung wird frisch gestrichenKüche mit GS und GK und EsseckeBad / WCKellerabteilDas Panorama-Center und das Oberland-Center befinden sich in unmittelbarer Nähe.Überzeugen Sie sich selbst bei einem Besichtigungstermin. Wir freuen uns auf Ihren Anruf!,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/6757321,True,True,False,False,False,False,False,False,True
4.5,112.5,1600,1450,2502,General-Dufour-Strasse 42,Biel/Bienne,0,Zur Wohnung kann ein Aussenparkplatz für CHF 50.00 dazu gemietet werden.,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6752617,False,True,False,True,False,False,False,True,False
4.5,110.0,1990,1750,3360,Amelie Moser-Strasse 6,Herzogenbuchsee,0,HAMMER DEAL: 1. Monatsmietzins geschenkt! Das ist Ihre Chance!Wir vermieten per sofort oder nach Vereinbarung eine moderne 4.5-Zimmer-Attikawohnung an der Amelie Moser-Strasse 2 in Herzogenbuchsee. Die offene Küche verfügt über einen Glaskeramikherd Granitabdeckung sowie einen Geschirrspüler. Die Zimmer sind mit Parkett ausgestattet in Bad und Küche findet sich Plattenboden.Die grosse Terrasse bietet einen wunderschönen Ausblick auf die Umgebung. Ein Kellerabteil gehört ebenfalls zu der Wohnung dazu.Ein Einstellhallenplatz kann für CHF 120.00/Monat dazugemietet werden.Haben wir Ihr Interesse geweckt? Gerne stehen wir Ihnen für weitere Auskünfte sowie eine unverbindliche Besichtigung zur Verfügung. Wir freuen uns auf Ihre Kontaktaufnahme!Bei den Bildern handelt es sich um Beispielbilder; Abweichungen sind möglich.Achtung. Eigenwerbung: Sie ziehen in eine Mietwohnung und benötigen Unterstützung für den bestmöglichen Verkauf Ihrer Immobilie? Kontaktieren Sie die Dr.Meyer Immobilien AG für eine unverbindliche Offerte - wir sind gut darin.,https://www.immoscout24.ch/de/d/wohnung-mieten-herzogenbuchsee/6264760,True,False,False,False,False,False,False,False,False
4.5,112.5,1740,1440,3075,Bächimattstrasse 36,Rüfenacht BE,0,An der Bächimattstrasse 36 vermieten wir per sofort oder nach Vereinbarung eine renovierte 4 1/2- Zimmerwohnung.Die grosszügige Wohnung befindet sich in einem ruhigen Quartier ca. 5 Gehminuten von der RBS-Station entfernt.Das Bad wurde komplett saniert und grosszügiger gestaltet.  Das separate WC wurde ebenfalls komplett saniert.Im Bad besteht die Möglichkeit einen Waschturm zu installieren.Im Wohnzimmer im Korridor im Schlafzimmer und in den beiden Kinderzimmern ist ein Laminatbelag verlegt. In der Küche im Bad und separaten WC sind Bodenplatten vorhanden.Neben der Küche gibt es einen kleineren Raum in welchem man ein Reduit oder einen Essplatz einrichten könnte. In diesem Zimmer ist ebenfalls ein Laminatbelag verlegt.Zusätzlicher Stauraum ist im Korridor mit einem grossen Schrank vorhanden.Zur Wohnung gehört ein sonniger Balkon sowie ein Keller- und ein Estrichabteil.Im Haus gibt es keinen Lift.Ein Parkplatz à Fr. 40.00 mtl. kann zur Wohnung dazugemietet werden.Die Post und das Coop befinden sich in unmittelbarer Nähe der Liegenschaft.Lassen Sie sich bei einer Besichtigung der Wohnung von deren Qualitäten überzeugen.Haben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihren Anruf.,https://www.immoscout24.ch/de/d/wohnung-mieten-ruefenacht-be/5083311,True,False,False,True,False,False,False,False,True
3.5,60.0,900,760,2735,Champ de chin 5,Bévilard,0,Bel appartement de 3.5 pièces dans immeuble calmeAppartement spacieux et aéréGrand salon ensoleillé et lumineux avec vue agréable sur les colinesdeux grand chambres avec laminat au solGrand cuisine séparée agencée en excellent étatExcellent service de conciergeriecontactez Mme Weber au 032.535.78.08,https://www.immoscout24.ch/de/d/wohnung-mieten-bevilard/6079833,False,False,False,False,False,False,False,False,False
4.0,71.0,1300,1110,4912,Wiesenstrasse 19,Aarwangen,0,Wir vermieten diese Wohnung in einem Mehrfamilienhaus in der Nähe der öffentlichen Verkehrsmittel welche wie folgt ausgestattet ist:Wohnküche mit Glaskeramikkochfeld Geschirrspüler Backofen Kühlschrankgrosszügiges Wohnzimmer3 SchlafzimmerNasszelle mit BadewanneKorridor mit EinbauschrankBalkonBodenbeläge Keramikplatten PVC und ParkettKellerabteilWaschmaschine und Trocknerraum zur gemeinsamen NutzungParkplatz CHF 45.00 oder Garage CHF 130.00 kann zusätzlich gemietet werden.Interessiert. Gerne zeigen wir Ihnen das Mietobjekt. Rufen Sie uns an zur Vereinbarung eines Besichtigungstermins.,https://www.immoscout24.ch/de/d/wohnung-mieten-aarwangen/6442890,True,False,False,True,False,False,False,True,False
3.5,69.0,1740,1585,3110,Jungfrauweg 5,Münsingen,1980,Das neue Wohnquartier fällt auf durch seine schlicht gehaltene architektonische Qualität und die harmonische Einbettung in die offene grüne Umgebung. Die Liegenschaft liegt im westlichen Ortsteil am Kreuzpunkt Belpbergstrasse / Jungfrauweg. Eine vorteilhafte Lage in verschiedener Hinsicht - auch für Familien: Unmittelbare Nähe zu Schule und Badanlage. Das Quartier ist durch den öffentlichen Verkehr ideal erschlossen. Die Bushaltestelle liegt direkt vor der Haustüre. Sämtliche elektrische Energie wird am Standort produziert und in erster Linie durch die Liegenschaft selbst konsumiert. Das Gebäude ist in dieser Hinsicht autark und fortschrittlich.Kommen Sie mit auf einen Ausflug in die Zukunft des modernen Wohnens und besuchen Sie unsere Website:https://www.soley-muensingen.ch/,https://www.immoscout24.ch/de/d/wohnung-mieten-muensingen/6051441,False,False,False,False,False,False,False,False,False
2.5,62.5,690,580,2740,Rue Industrielle 82,Moutier,0,Vous serez conquis par cette magnifique appartement spacieux et très lumineux situé dans une propriété bien entretenue proche des commerces et des transports publics.Il se compose ainsi :2.5 Pièces lumineux et spacieuxCuisine équipée et agencee!Belle salle de bains/WC1 pièce de vie spacieux et lumineuxVue ParanomiqueDisponible de suite!Disponible de suite!Pour d'autres questions s'il vous plaît contactez-nous sur le        0041225330189,https://www.immoscout24.ch/de/d/wohnung-mieten-moutier/6350279,True,True,True,True,False,False,False,False,True
4.5,87.0,890,730,2740,Rue Industrielle 88,Moutier,0,Vous serez conquis par cette agreable et spacieux appartement situé dans une propriété bien entretenue proche des commerces et des transports publics.Il se compose ainsi :Hall d'entreeGrande Cuisine équipée avec vue panaromiqueGrande salle de bain avec baignoire+WCGrands fenêtres et très lumineuxGrands espaces de jeux pour les petits enfantsImmeuble bien entretenuSitué dans un quartier calme et verdoyantDe jolies chambresEn proximité près de les transports publics des commerces et de l'école.Disponible de suite!Pour d'autres questions s'il vous plaît contactez-nous sur le 0041435080979,https://www.immoscout24.ch/de/d/wohnung-mieten-moutier/6350596,True,True,True,True,False,False,False,False,True
3.5,87.5,1190,1020,2502,Winkelstrasse 12,Biel/Bienne,0,Sind Sie auf der suche nach einer neuen Wohnung?Hier sind Sie richtig!Wir vermieten per sofort eine grosse 3.5 Zimmerwohnung. Die Wohnung beinhaltet grosse Zimmern moderne Küche und grosses Badezimmer.Einkaufsmöglichkeiten in naher Distanz.Melden Sie sich noch heute um ein Besichtigungstermin abzumachen!,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6275755,False,True,True,True,False,False,False,False,True
3.5,87.5,750,650,2742,No information,Perrefitte,0,No information,https://www.immoscout24.ch/de/d/wohnung-mieten-perrefitte/6234145,False,False,False,False,False,False,False,False,False
2.0,40.0,840,700,3360,Zürichstrasse 12,Herzogenbuchsee,0,Heimelige  neu renovierte  2-Zimmer-Dachwohnung zu vermietenModerne Küche mit GlaskeramikNeu renoviertes  und elegantes Badezimmer und ToiletteSonnige und helle ZimmernFür Besichtigungen kontaktieren Sie bitte den Hauswart Herr Peric auf Tel: 032 633 24 54 / 078 601 28 60,https://www.immoscout24.ch/de/d/wohnung-mieten-herzogenbuchsee/4838136,False,False,False,True,False,False,False,False,False
5.5,135.0,2470,2190,3627,Alpenstrasse 63,Heimberg,2022,Diese topmoderne 5 ½-Zimmer-Wohnung ist dank der großen Fensterflächen ausgesprochen hell und mit 135 m2 sehr großzügig konzipiert. Alles was zum modernen Wohnen gehört ist vorhanden: Grosses Wohnzimmer offene helle Küche mit Kochinsel und Granitabdeckung Glaskeramik-Kochfeld mit Induktion Heißluft Backofen mit Steamer Mikrowellenofen und Abwaschmaschine. Die Fenster sind mehrfach verglast und die Storen elektrisch bedienbar. Die Nasszonen bestehen aus Bad mit Doppelwaschtisch Badewanne und WC sowie separatem Gäste-WC mit Dusche. Waschmaschine und Wäschetrockner befinden sich direkt in der Wohnung. Ein großer gedeckte Balkon lädt zum Verweilen und Genießen ein. Mit dem Lift von der Einstellhalle bis zur Haustüre sind es nur wenige Meter. Geheizt wird mit einer umweltschonenden Wärmepumpenheizung. Die Lage ist ruhig und doch zentral: Schulen Einkaufszentrum Autobahnanschluss und öffentliche Verkehrsmittel sind in wenigen Fuß- oder Autominuten zu erreichen. In der Einstellhalle sind zur Wohnung zwei Plätze reserviert. Diese können zu CHF 120.00 pro Platz und Monat dazu gemietet werden. Rufen Sie uns an oder senden Sie eine E-Mail. Gerne zeigen wir Ihnen diese schöne Wohnung persönlich.,https://www.immoscout24.ch/de/d/wohnung-mieten-heimberg/2504288,True,False,True,False,False,True,False,True,True
4.5,112.5,950,670,2710,Chemin de la Fiole 1,Tavannes,2019,Bel appartement 45 pièces au  4ème etage au fiolecuisine et salle de bain et sols refaitEndroit calme et ensolleié,https://www.immoscout24.ch/de/d/wohnung-mieten-tavannes/4817426,True,False,False,False,False,False,False,False,False
2.5,49.0,960,820,2504,Mettlenweg 33,Biel/Bienne,2020,Es handelt sich um eine 2.5-Zimmer-Dachwohnung mit schöner gut erhaltener Küche welche neue Wand - und Bodenplatten erhalten hat total saniertem Badezimmer neue Böden und frischem Anstrich.Interner Estrich in der Wohnung.Eine Besichtigung lohnt sich!,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/5831282,False,False,False,True,False,False,False,False,False
4.5,112.5,1440,1210,4950,Allmendstrasse 3,Huttwil,0,Wir vermieten per 1. Dezember 2021 eine schöne 4.5-Zimmerwohnung in Huttwil.Was erwartet Sie?helle gemütliche Wohnungruhige Lagemoderne Kücheschönes BadBalkonim Zentrum von HuttwilIn der Nähe von Schule Bahnhof und EinkaufsmöglichkeitenHaben wir Ihr Interesse geweckt? Zögern Sie nicht und melden Sie sich bei uns für einen Besichtigungstermin,https://www.immoscout24.ch/de/d/wohnung-mieten-huttwil/5584421,True,False,False,False,False,False,False,False,False
3.5,70.0,1290,1090,2503,Mattenstrasse 76,Biel/Bienne,0,Die aussergewöhnlich helle 3.5-Zimmerwohnung im Herzen von Biel besitzt ein offenes und ansprechendes Ambiente. Die Wohnung verfügt über ein grosszügiges Wohnzimmer mit offener Küche zwei Schlafzimmern und ein Badezimmer mit Badewanne.Zu den Höhepunkten der lichtdurchfluteten Wohnung zählt der durchgehende und weite Blick von der Küche durch das Wohnzimmer auf den grossen und grünen Garten hinaus. Ein Gartensitzplatz ist nur für die Bewohner der Wohnung reserviert.Zu den besonderen Merkmalen zählt die hochwertige Einbauküche. Die Küche verfügt über viele Feinheiten und lässt keine Wünsche offen.Das ruhige Haus mit angrenzendem Garten liegt im Herzen von Biel an der Mattenstrasse 76. Der Zentralplatz sowie das Kongresshaus sind in 3-5 Minuten zu erreichen.,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/3881696,False,False,False,False,False,False,False,False,True
5.5,130.0,1980,1700,2515,Chemin des Alouettes  10,Prêles,2003,Intérieur très soigné granit pour la cuisine machines à laver la vaisselle et le linge tumbler.Quartier résidentiel situation privilégiée tranquillité magnifique vue sur champs forêt et alpes.Entre Bienne et Neuchâtel à 800m d'altitude.Village: école jardin et crèche à proximité.La louè du garage est CHF 100.00.Die 5 1/2-Zi-Duplexwohnung befindet sich im 1. resp. 2. Stock des 3-Familienhauses an schönster Lage. Südlich kann man ein herrliches Panorama auf die Alpen das Mittelland und den Bielersee geniessen. Nördlich hat man eine atemberaubende Aussicht auf den Chasseral den höchsten Berg in der Kette des Juras.Das 3-Familienhaus liegt am Rande eines Wohnquartiers an ruhiger und bevorzugter Lage. Öffentliche Verkehrsmittel sind in wenigen Schritten erreichbar der Ortskern ist nur einige Minuten entfernt.Die Miete für die Garage beträgt CHF 100.00.,https://www.immoscout24.ch/de/d/wohnung-mieten-preles/5530109,True,False,False,True,False,False,False,False,False
3.0,60.0,1400,1150,2503,Rebenweg 33,Biel/Bienne,2016,Grosszügige Wohung in  modernem 6 FamilienhausMorgensonne und Abendsonne.Aussen PP kann gemietet werden 40.- /MtBesichtigung auf Anfrage,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/5561534,True,False,False,True,True,False,True,False,True
2.5,62.5,930,810,4938,Mittelweg 23,Rohrbach,0,In einer gepflegten Liegenschaft vermieten wir per sofort oder nach Vereinbarung eine wunderschöne 2.5 Zimmerwohnung mit grosszügigem Grundriss.Die Wohnung bietet Ihnen folgendes:helle grosse ZimmerBodenbeläge aus pflegeleichtem modernem neuem LaminatPraktische EinbaukücheBalkon mit AussichtWaschküche zur MitbenützungFür weitere Fragen kontaktieren Sie uns.,https://www.immoscout24.ch/de/d/wohnung-mieten-rohrbach/5257912,True,True,False,True,False,True,False,False,False
4.0,100.0,1550,1250,2710,Rue du Pont 4,Tavannes,0,A louer Appartement 4 pièces au 1-èmerefait à neufArmoire murale et 3 balconsGare-train-bus et magasins d'alimentation à proximité  café bar dans l'immeuble avec des places de parc.Se situe à 15 minutes de Bienne,https://www.immoscout24.ch/de/d/wohnung-mieten-tavannes/4817403,True,False,True,False,False,False,False,False,False
3.0,65.0,1150,970,2503,Giessereigässli 22,Biel/Bienne,0,Die ruhige und helle Wohnung ist renoviert und besitzt ein ansprechendes Ambiente.  Die Wohnung verfügt über ein Wohnzimmer eine neue Einbauküche zwei Schlafzimmer und ein Badezimmer (Dusche).Sämtliche Bodenbeläge in allen Zimmern wurden 2014 renoviert und geben der Wohnung ein gewisses Extra. Zudem werden wir vor dem Bezug eine neue Küche einbauen lassen.Das Haus mit angrenzendem Garten liegt im Herzen von Biel (Giessereigässli 22) in einer sehr ruhigen Lage. Der Bahnhof SBB sowie das Kongresshaus sind in 2-3 Minuten zu erreichen.,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/5060646,False,False,False,False,False,False,False,False,False
5.5,145.0,2020,1690,3400,Minderweg 9,Burgdorf,2019,Dachgeschosswohnunggeräumiger Wohnraum mit 60 m2Steinboden rustikal grosse Plattenneue Einbauküche weiss hochglanz grifflos offene Sichtbalken mit Dachschrägegrosse GranitabdeckungenGeschirrspüler Kühlschrank mit sep. TK GlaskeramikBad mit Eckbadewannesep. Bad mit Dusche/WCBalkonAbstellraum (keine Stehhöhe)KellerraumGarage kann auf Wunsch dazugemietet werden,https://www.immoscout24.ch/de/d/dachwohnung-mieten-burgdorf/4804086,True,False,False,False,False,False,False,False,True
4.0,95.0,1910,1590,3006,Giacomettistrasse 27 A,Bern,0,grosszügiger GrundrissWohn- und Esszimmer offen daher nur 2 abgeschlossene Schlafzimmergrauer Steinbodenweisse Einbauküche mit Granitabdeckung grosser Kühlschrank mit sep. TK-Abteil Geschirrspüler Glaskeramikeigene Waschmaschine/Tumbler in der KücheBad mit Badewanne WC-separatEinbauschränke im FlurLiftBalkon mit SonnenstoreKellerraum,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/4689344,True,False,True,False,False,False,False,True,True
4.5,125.0,2290,2040,3626,Riedstrasse 48,Hünibach,2022,Diese moderne 4 ½-Zimmer-Wohnung befindet sich in einem denkmalgeschützten renovierten Haus. Dank der Fenster mit Weitsicht auf Thunersee und Berge ist die Wohnung ausgesprochen hell und mit 125 m2 auf zwei Stockwerken großzügig konzipiert. Alles ist da was zum modernen Wohnen gehört: Offene helle Küche mit Granitabdeckung Glaskeramik-Kochfeld Heißluft-Backofen Mikrowellenofen und Top-Abwaschmaschine. Die Nasszonen bestehen aus Bad mit Eck-Badewanne und Dusche sowie separatem Gäste-WC. Waschmaschine und Wäschetrockner finden sich direkt in der Wohnung. Ein ruhig gelegener Balkon lädt zum Verweilen und Genießen ein. Die Lage ist zentral und doch ruhig: Das Stadtzentrum Thun Schulen öffentliche Verkehrsmittel oder Autobahnanschluss sind in wenigen Fuß- oder Autominuten zu erreichen. Auf Wunsch kann ein Einstellhallenplatz zu CHF 120.00 pro Monat dazugemietet werden. Rufen Sie uns an oder senden Sie uns eine E-Mail. Wir zeigen Ihnen diese spezielle Wohnung gerne.,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-huenibach/3804287,True,True,False,False,False,False,False,True,True
2.5,62.5,1650,1450,3006,Schildknechtstrasse,Bern,0,Speziell gute Wohnung in der ElfenauDie 2.5-Zimmerwohnung ist geräumig (inkl. Reduit) renoviert und besticht durch viel Charme an Toplage. Überzeugen Sie sich selbst.Für einen Besichtigungstermin oder allfällige Fragen stehen wir gerne zur Verfügung.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/1652826,True,False,False,False,False,False,False,False,True
2.0,72.0,2500,2300,3600,Obere Hauptgasse 87,Thun,2022,"Zu vermieten per sofort oder nach Vereinbarung:Traumhafte Dachwohnung im 5. OG (ohne Lift) - ein Liebhaberobjekt mit 72m2 Wohnfläche und grosser Terrasse à ca. 10 m2Anlässlich der Dach- und Fassadensanierung der Liegenschaft wurde die lichtdurchflutete Wohnung neu erstellt. Hierbei wurde der Charme des Mehrfamilienhauses dank sichtbaren Altholz-Balken beibehalten sowie mit einem hochwertigen Innenausbau ergänzt:Offene Küche mit Granitabdeckung Geschirrspüler Umluft-Backofen & Induktions-Kochfeld mit ""Bora""-DampfabzugBadezimmer mit grosszügiger Dusche Lavabo WC & SchränkenEichenparkett mit Bodenheizung in der ganzen WohnungSchwendenofen im SchlafzimmerEinmaliges Beleuchtungskonzept - dimmbare Deckenlampen zwei Fenster ein Oberlicht und vier grosse Gauben in mehrere HimmelsrichtungenWunderschöne Aussicht auf den Thunersee die Dächer der Stadt Thun & die Bergwelt des Berner OberlandsViel Stauraum: Kellerabteil unbeheizter Abstellraum neben der Küche & Wandschränke (Dachschrägen wurden zur Unterbringung von zusätzlichen Schränken verwendet)Das über hundertjährige und denkmalgeschützte Jungendstilhaus befindet sich an idealer Lage: Aarequai öffentliche Verkehrsmittel Freizeitangebote und mehrere Einkaufsmöglichkeiten in nächster Nähe.Die Waschküche (inkl. Waschmaschine Tumbler Secomat & Platz zum Aufhängen der Wäsche) ist zur Mitbenutzung mit den anderen Mietern der Liegenschaft.Der Mietzins beträgt Brutto CHF 2'500.- (Netto: CHF 2'300.- + Heiz- und Nebenkosten akonto CHF 200.-). Zudem kann in der Nähe - in ca. 200 Meter Entfernung - ein Einstellhallenplatz für CHF 150.- pro Monat dazu gemietet werden.Haben wir Ihr Interesse geweckt?Dank unserer virtuellen 360° Tour können Sie die Wohnung bereits vor einer offiziellen Besichtigung anschauen. (Klicken Sie oben auf 360° Tour).Sind weitere Fragen offen oder möchten Sie eine Besichtigung vor Ort vereinbaren? Dann freuen wir uns auf Ihre Kontaktaufnahme!Weitere Informationen sowie das Bewerbungsformular finden Sie auf unserer Webseite:",https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7069316,True,False,False,False,False,False,True,True,True
